File,Run,Module,Name,
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[17].udp,sentPk:sum(packetBytes),607360
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[17].udp,rcvdPk:count,1803
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[17].udp,rcvdPk:sum(packetBytes),937560
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].networkLayer.ip,blacked:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].networkLayer.ip,delayed:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].networkLayer.ip,rcvdPkt:count,3099
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].networkLayer.ip,droppings:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].networkLayer.arp,failedResolution:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].networkLayer.arp,initiatedResolution:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].networkLayer.arp,sentReplies:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].networkLayer.arp,sentReq:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mgmt,dropPkByQueue:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mgmt,dropPkByQueue:sum(packetBytes),0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mgmt,dataQueueLen:max,1
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mgmt,dataQueueLen:timeavg,4.45361e-005
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mac,number of received packets,3202
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mac,number of collisions,2911
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mac,number of internal collisions,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mac,number of retry for AC 0,2381
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mac,sent and receive bites,9.9667e+006
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mac,sent packet within AC 0,2146
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mac,sent in TXOP ,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mac,sentWithoutRetry AC 0,1969
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mac,numGivenUp AC 0,353
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].mac,numDropped AC 0,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,lossRate:min,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,lossRate:max,0.26
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,lossRate:timeavg,0.0489928
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,radioState:count,346713
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,channelNo:histogram:count,1
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,channelNo:histogram:mean,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,channelNo:histogram:stddev,NaN
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,channelNo:histogram:sum,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,channelNo:histogram:sqrsum,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,channelNo:histogram:min,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,channelNo:histogram:max,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,bitrate:min,5.4e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,bitrate:max,5.4e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].wlan[0].radio,bitrate:timeavg,5.4e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],Total sent,1172
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],Total received,1719
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],Total deleted,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],outOfOrderPk:count,38
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],outOfOrderPk:sum(packetBytes),19456
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],dropPk:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],dropPk:sum(packetBytes),0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],sentPk:count,1172
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],sentPk:sum(packetBytes),600064
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],rcvdPk:count,1719
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],rcvdPk:sum(packetBytes),880128
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],endToEndDelay:histogram:count,1719
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],endToEndDelay:histogram:mean,0.0722058
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],endToEndDelay:histogram:stddev,0.44573
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],endToEndDelay:histogram:sum,124.122
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],endToEndDelay:histogram:sqrsum,350.286
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],endToEndDelay:histogram:min,0.000250114
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udpApp[0],endToEndDelay:histogram:max,4.92542
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udp,droppedPkBadChecksum:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udp,droppedPkWrongPort:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udp,passedUpPk:count,1757
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udp,sentPk:count,1172
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udp,sentPk:sum(packetBytes),609440
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udp,rcvdPk:count,1757
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[18].udp,rcvdPk:sum(packetBytes),913640
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].networkLayer.ip,blacked:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].networkLayer.ip,delayed:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].networkLayer.ip,rcvdPkt:count,2596
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].networkLayer.ip,droppings:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].networkLayer.arp,failedResolution:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].networkLayer.arp,initiatedResolution:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].networkLayer.arp,sentReplies:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].networkLayer.arp,sentReq:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mgmt,dropPkByQueue:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mgmt,dropPkByQueue:sum(packetBytes),0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mgmt,dataQueueLen:max,2
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mgmt,dataQueueLen:timeavg,0.000425105
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mac,number of received packets,2742
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mac,number of collisions,2957
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mac,number of internal collisions,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mac,number of retry for AC 0,2578
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mac,sent and receive bites,1.65735e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mac,sent packet within AC 0,3582
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mac,sent in TXOP ,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mac,sentWithoutRetry AC 0,3214
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mac,numGivenUp AC 0,328
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].mac,numDropped AC 0,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,lossRate:min,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,lossRate:max,0.26
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,lossRate:timeavg,0.0425641
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,radioState:count,375669
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,channelNo:histogram:count,1
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,channelNo:histogram:mean,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,channelNo:histogram:stddev,NaN
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,channelNo:histogram:sum,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,channelNo:histogram:sqrsum,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,channelNo:histogram:min,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,channelNo:histogram:max,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,bitrate:min,5.4e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,bitrate:max,5.4e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].wlan[0].radio,bitrate:timeavg,5.4e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],Total sent,1159
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],Total received,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],Total deleted,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],outOfOrderPk:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],outOfOrderPk:sum(packetBytes),0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],dropPk:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],dropPk:sum(packetBytes),0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],sentPk:count,1159
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],sentPk:sum(packetBytes),593408
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],rcvdPk:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],rcvdPk:sum(packetBytes),0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],endToEndDelay:histogram:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],endToEndDelay:histogram:mean,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],endToEndDelay:histogram:stddev,NaN
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],endToEndDelay:histogram:sum,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],endToEndDelay:histogram:sqrsum,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],endToEndDelay:histogram:min,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udpApp[0],endToEndDelay:histogram:max,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udp,droppedPkBadChecksum:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udp,droppedPkWrongPort:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udp,passedUpPk:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udp,sentPk:count,1159
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udp,sentPk:sum(packetBytes),602680
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udp,rcvdPk:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[19].udp,rcvdPk:sum(packetBytes),0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].networkLayer.ip,blacked:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].networkLayer.ip,delayed:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].networkLayer.ip,rcvdPkt:count,5112
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].networkLayer.ip,droppings:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].networkLayer.arp,failedResolution:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].networkLayer.arp,initiatedResolution:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].networkLayer.arp,sentReplies:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].networkLayer.arp,sentReq:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mgmt,dropPkByQueue:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mgmt,dropPkByQueue:sum(packetBytes),0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mgmt,dataQueueLen:max,3
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mgmt,dataQueueLen:timeavg,0.000254857
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mac,number of received packets,5293
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mac,number of collisions,3897
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mac,number of internal collisions,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mac,number of retry for AC 0,2086
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mac,sent and receive bites,1.18319e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mac,sent packet within AC 0,2617
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mac,sent in TXOP ,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mac,sentWithoutRetry AC 0,2387
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mac,numGivenUp AC 0,294
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].mac,numDropped AC 0,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,lossRate:min,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,lossRate:max,0.32
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,lossRate:timeavg,0.0385935
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,radioState:count,475721
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,channelNo:histogram:count,1
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,channelNo:histogram:mean,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,channelNo:histogram:stddev,NaN
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,channelNo:histogram:sum,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,channelNo:histogram:sqrsum,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,channelNo:histogram:min,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,channelNo:histogram:max,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,bitrate:min,5.4e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,bitrate:max,5.4e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].wlan[0].radio,bitrate:timeavg,5.4e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],Total sent,1157
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],Total received,3545
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],Total deleted,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],outOfOrderPk:count,20
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],outOfOrderPk:sum(packetBytes),10240
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],dropPk:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],dropPk:sum(packetBytes),0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],sentPk:count,1157
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],sentPk:sum(packetBytes),592384
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],rcvdPk:count,3545
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],rcvdPk:sum(packetBytes),1.81504e+006
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],endToEndDelay:histogram:count,3545
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],endToEndDelay:histogram:mean,0.00278037
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],endToEndDelay:histogram:stddev,0.0170027
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],endToEndDelay:histogram:sum,9.8564
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],endToEndDelay:histogram:sqrsum,1.05194
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],endToEndDelay:histogram:min,0.000250012
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udpApp[0],endToEndDelay:histogram:max,0.433489
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udp,droppedPkBadChecksum:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udp,droppedPkWrongPort:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udp,passedUpPk:count,3565
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udp,sentPk:count,1157
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udp,sentPk:sum(packetBytes),601640
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udp,rcvdPk:count,3565
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[20].udp,rcvdPk:sum(packetBytes),1.8538e+006
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].networkLayer.ip,blacked:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].networkLayer.ip,delayed:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].networkLayer.ip,rcvdPkt:count,1617
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].networkLayer.ip,droppings:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].networkLayer.arp,failedResolution:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].networkLayer.arp,initiatedResolution:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].networkLayer.arp,sentReplies:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].networkLayer.arp,sentReq:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mgmt,dropPkByQueue:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mgmt,dropPkByQueue:sum(packetBytes),0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mgmt,dataQueueLen:max,2
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mgmt,dataQueueLen:timeavg,0.000170527
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mac,number of received packets,1738
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mac,number of collisions,3704
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mac,number of internal collisions,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mac,number of retry for AC 0,1680
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mac,sent and receive bites,1.24606e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mac,sent packet within AC 0,2687
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mac,sent in TXOP ,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mac,sentWithoutRetry AC 0,2488
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mac,numGivenUp AC 0,230
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].mac,numDropped AC 0,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,lossRate:min,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,lossRate:max,0.3
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,lossRate:timeavg,0.0383813
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,radioState:count,429729
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,channelNo:histogram:count,1
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,channelNo:histogram:mean,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,channelNo:histogram:stddev,NaN
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,channelNo:histogram:sum,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,channelNo:histogram:sqrsum,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,channelNo:histogram:min,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,channelNo:histogram:max,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,bitrate:min,5.4e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,bitrate:max,5.4e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].wlan[0].radio,bitrate:timeavg,5.4e+007
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].udpApp[0],Total sent,1165
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].udpApp[0],Total received,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].udpApp[0],Total deleted,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].udpApp[0],outOfOrderPk:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].udpApp[0],outOfOrderPk:sum(packetBytes),0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].udpApp[0],dropPk:count,0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].udpApp[0],dropPk:sum(packetBytes),0
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].udpApp[0],sentPk:count,1165
Referenz-12.sca,General-12-20210310-18:23:00-10532,Flooding_Network.node[21].udpApp[0],sentPk:sum(packetBytes),596480
